弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
733.94100,1,25,16777215,Fri Jun 19 18:53:24 2020,0,c9607822,34299880023261187,40米大刀。
717.27600,1,25,16777215,Fri Jun 19 18:56:49 2020,0,658f9a87,34299987535855621,突然想到奇迹再现，BGM起
1180.65500,1,25,16777215,Fri Jun 19 18:59:14 2020,0,4f12a0cb,34300063506759687,这就是爱情的力量？
990.57100,1,25,16777215,Fri Jun 19 18:59:48 2020,0,dfc63de,34300081488789507,道安要裂开了
1066.93900,1,25,16777215,Fri Jun 19 19:03:19 2020,0,adec6882,34300192291815427,道安：一对二
1185.64000,5,25,16646914,Fri Jun 19 19:05:38 2020,0,d90f4230,34300264954462211,昂？
11.36000,1,25,16777215,Fri Jun 19 19:09:22 2020,0,6d673395,34300382322098179,道安的眼睛
409.92500,1,25,16777215,Fri Jun 19 19:09:33 2020,0,a5e62289,34300388392828935,为什么不包扎？
334.90600,1,25,16777215,Fri Jun 19 19:14:42 2020,0,6801f714,34300550028197893,wc，官方吐槽
984.34100,1,25,16777215,Fri Jun 19 19:21:21 2020,0,a70717d2,34300759488069639,白给
935.30100,1,25,16777215,Fri Jun 19 19:22:30 2020,0,6801f714,34300795502985219,WTF？
948.90100,1,25,16777215,Fri Jun 19 19:22:47 2020,0,6801f714,34300804338810883,啊啊啊！？
375.38300,1,25,16777215,Fri Jun 19 19:25:04 2020,0,f3b969e1,34300876335611909,你怎么动了233
423.84200,1,25,16777215,Fri Jun 19 19:26:06 2020,0,f3b969e1,34300908645384195,蔬菜姐姐是原四大将233
507.36300,1,25,16777215,Fri Jun 19 19:26:40 2020,0,d3d0887c,34300926483234823,超时空加血
747.94500,1,25,16777215,Fri Jun 19 19:28:21 2020,0,ef3fbb8a,34300979358203909,诈尸了
574.88100,1,25,16777215,Fri Jun 19 19:28:43 2020,0,f3b969e1,34300991264784387,阳光疗愈！
781.08300,1,25,16777215,Fri Jun 19 19:31:31 2020,0,f3b969e1,34301078968205315,雷索&路易斯
849.56300,1,25,16777215,Fri Jun 19 19:32:50 2020,0,f3b969e1,34301120532185091,女主这猫嘴2333
159.61000,1,25,16777215,Fri Jun 19 19:32:53 2020,0,bd3f0805,34301122074640387,这就是击坠王？
879.62100,1,25,16777215,Fri Jun 19 19:33:20 2020,0,f3b969e1,34301136522969091,道安还真是好基友
515.38600,1,25,16777215,Fri Jun 19 19:33:30 2020,0,767dcf84,34301141511569413,啊？分给高了？
989.28900,1,25,16777215,Fri Jun 19 19:35:14 2020,0,8e7ca708,34301196034899975,求道安心理阴影面积
288.42900,1,25,16777215,Fri Jun 19 19:36:00 2020,0,572ea52e,34301220385456133,对2
1005.65200,1,25,16777215,Fri Jun 19 19:36:06 2020,0,f3b969e1,34301223297351687,兄弟变女婿哈哈哈哈
1193.81000,1,25,16777215,Fri Jun 19 19:39:19 2020,0,f3b969e1,34301324609191941,又被打药了
536.75800,1,25,16777215,Fri Jun 19 19:45:14 2020,0,916d6ac1,34301510781763591,1分把，都什么神奇剧情
1111.95300,1,25,15138834,Fri Jun 19 19:46:16 2020,0,d907b65b,34301543301251079,道安忍耐力是真的强
1048.46600,1,25,16646914,Fri Jun 19 19:49:12 2020,0,3eb8117f,34301635469508615,999s
530.68900,1,25,16777215,Fri Jun 19 19:49:14 2020,0,6637f040,34301636323049477,王德法？
1155.30600,5,25,16646914,Fri Jun 19 19:50:59 2020,0,3eb8117f,34301691452981251,国王游戏一个等级
1031.45300,1,25,16777215,Fri Jun 19 19:53:11 2020,0,916d6ac1,34301760725057543,老爹白死系列
48.20400,1,25,16777215,Fri Jun 19 20:04:15 2020,0,3dddda26,34302108697100293,尾巴？
765.36100,1,25,16777215,Fri Jun 19 20:06:01 2020,0,38d7fe65,34302164222345223,所以你们聊了一晚上什么xswl
155.42900,1,25,16777215,Fri Jun 19 20:06:03 2020,0,3dddda26,34302165474869251,还能失重！
734.18500,1,25,16777215,Fri Jun 19 20:06:44 2020,0,d2409cee,34302186898325509,诈尸了
