弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
204.73100,1,25,16777215,Thu Jun 11 16:06:14 2020,0,68badefd,33932233672753155,那阳菜应该是时风的女儿
820.43900,1,25,16777215,Thu Jun 11 16:07:21 2020,0,78355a88,33932268680511491,前方高能前方高能
765.95100,1,25,16777215,Thu Jun 11 16:16:37 2020,0,68badefd,33932560055664645,女的才是反派了？
1206.73100,1,25,16777215,Thu Jun 11 16:24:12 2020,0,68badefd,33932798799642627,这粉毛是内鬼
978.29700,1,25,16777215,Thu Jun 11 17:22:01 2020,0,88a09380,33934617665339395,乌拉乌拉乌拉？？
1210.95900,1,25,16777215,Thu Jun 11 19:55:19 2020,0,935d5b39,33939440154968067,真假老师
714.01700,1,25,16777215,Thu Jun 11 20:27:46 2020,0,5187d38a,33940460636471299,大和基拉
604.37800,1,25,16777215,Thu Jun 11 21:30:23 2020,0,a4c71d2b,33942430309941251,这是他爹
841.61300,1,25,16777215,Thu Jun 11 22:00:49 2020,0,d9d2fb02,33943387977023491,哈哈哈，父子情深
84.17500,1,25,16777215,Thu Jun 11 23:16:05 2020,0,f8bdc47a,33945755515355141,他爹，哈哈哈哈啊哈哈
625.36600,1,25,16777215,Fri Jun 12 05:13:40 2020,0,cc1a8d6d,33957004257525763,反派长得帅，三观跟着五官跑
87.78000,1,25,16777215,Fri Jun 12 07:44:52 2020,0,6fd96cc9,33961760498122759,哦牙鸡
349.83300,1,25,16777215,Fri Jun 12 07:48:11 2020,0,6fd96cc9,33961864813084675,泪目
340.92500,1,25,16777215,Fri Jun 12 09:34:58 2020,0,e93d56d7,33965224052654083,魔鬼吗
971.06900,1,25,16777215,Fri Jun 12 09:46:53 2020,0,e93d56d7,33965598828920839,这人蛇皮睫毛
977.34300,1,25,16777215,Fri Jun 12 10:39:50 2020,0,1d2af0c8,33967264274841607,欧拉
295.13300,1,25,16777215,Fri Jun 12 13:13:40 2020,0,33fd9546,33972103806976005,孩子，你没妈
918.34900,1,25,16777215,Fri Jun 12 13:21:53 2020,0,30ae99a8,33972362359603203,剧情变成这样怪不得分低
801.98600,1,25,16777215,Fri Jun 12 14:42:33 2020,0,99159b6,33974899856375813,七加八定律
54.34000,1,25,16777215,Fri Jun 12 15:24:43 2020,0,bf220127,33976226126757893,快上对父宝具
119.93100,1,25,16777215,Fri Jun 12 16:35:16 2020,0,aceea1e,33978445543768069,姓氏一样诶
366.32700,1,25,16777215,Fri Jun 12 16:41:23 2020,0,aceea1e,33978637974241283,这城市背景和他们说的饥饿不相符啊
478.19800,1,25,16777215,Fri Jun 12 16:46:23 2020,0,aceea1e,33978795278991365,女主毫无作用
637.88700,1,25,16777215,Fri Jun 12 16:52:10 2020,0,aceea1e,33978977179140103,为什么没有枪和火炮
654.01200,1,25,16777215,Fri Jun 12 16:52:47 2020,0,aceea1e,33978996370702339,医疗兵也是要训练射击的
1150.82500,1,25,16777215,Fri Jun 12 17:06:13 2020,0,aceea1e,33979419040153607,然后你们把他推上了不归路
487.99100,1,25,41194,Fri Jun 12 20:00:51 2020,0,e85218cf,33984912559702019,主角怎么又变矮了？？
656.11100,1,25,41194,Fri Jun 12 20:03:54 2020,0,e85218cf,33985008333488133,你没有看到过他的刀法
822.48600,1,25,16777215,Fri Jun 12 20:35:38 2020,0,12ff01f1,33986006870392835,那衣服真棒
1065.03000,1,25,16777215,Fri Jun 12 21:04:37 2020,0,bcc3354b,33986918704218119,中国人乐感太差了，听不出来bgm里面的东西
1085.97000,1,25,16777215,Fri Jun 12 21:05:04 2020,0,bcc3354b,33986932504002567,中国人乐感太差了，听不出来bgm里面的东西
380.79500,1,25,16777215,Fri Jun 12 21:46:17 2020,0,8f8ac580,33988229193007107,迷之脸红
659.26000,1,25,16777215,Fri Jun 12 22:19:26 2020,0,713a4635,33989271986634755,知识的力量
1162.06000,5,25,16707842,Fri Jun 12 23:41:09 2020,0,821a8770,33991842815016965,赌博输了2333
678.41300,1,25,16777215,Sat Jun 13 00:50:57 2020,0,95c0cae0,33994038411001861,这是选七个阶职打圣杯战争吗
568.31200,1,25,16777215,Sat Jun 13 00:54:19 2020,0,19aea7a2,33994144207601667,烟是本体
923.70000,1,25,16777215,Sat Jun 13 03:02:49 2020,0,d39bf7f,33998186442915847,。。
647.59000,1,25,41194,Sat Jun 13 09:59:39 2020,0,85087636,34011299134308359,要买冒蓝火的加特林找王哥
687.34400,1,25,16777215,Sat Jun 13 10:04:16 2020,0,4e0ce7ca,34011444087357447,时代退化的原因
1170.27800,1,25,6830715,Sat Jun 13 12:12:36 2020,0,39ba6e08,34015481333022723,被卖鱼强欧拉了?
1056.19800,1,25,16777215,Sat Jun 13 13:13:05 2020,0,5c9fba24,34017383862501383,闪击击坠王。是这样练的。。
451.00200,1,25,16777215,Sat Jun 13 13:37:36 2020,0,d626c6ac,34018155033526275,那不也会产生一个新国家吗，阿尔东亚，阿尔北亚
875.41400,1,25,16777215,Sat Jun 13 14:15:17 2020,0,ca13f957,34019340436635651,盲猜打死人
773.22600,1,25,16777215,Sat Jun 13 14:56:11 2020,0,3a6f8d75,34020627226034181,智树跑错片场，楚原在哪
295.26600,1,25,16777215,Sat Jun 13 16:31:01 2020,0,fe201d28,34023610470891523,你脸红个泡泡茶壶
809.05300,1,25,16777215,Sat Jun 13 16:33:26 2020,0,e81254b,34023686539837447,……
1131.97300,1,25,16777215,Sat Jun 13 17:57:13 2020,0,8c933d01,34026321855119363,?那个时候别人用枪你们能干嘛，跑吗
302.27300,1,25,16777215,Sat Jun 13 18:05:19 2020,0,e7df3bf0,34026576567336965,声音。。。。
109.26200,1,25,16777215,Sat Jun 13 21:51:32 2020,0,bacf98a,34033692812771335,父子局
778.20300,1,25,16777215,Sat Jun 13 22:02:26 2020,0,bacf98a,34034035941965827,？？？、
1230.99000,1,25,16777215,Sat Jun 13 22:05:01 2020,0,dc1d3fdc,34034117093359621,女帝的声音
976.50800,1,25,16777215,Sat Jun 13 22:05:57 2020,0,bacf98a,34034146476556295,欧拉欧拉欧拉欧拉
