弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
1258.04000,1,25,16777215,Fri May 15 23:42:11 2020,0,cf7079d7,32723517524410375,一集演的这么快
1168.41200,1,25,16707842,Fri May 15 23:43:17 2020,0,46cf05af,32723551947587587,金色传说
268.10500,1,25,16777215,Fri May 15 23:45:09 2020,0,20ac5844,32723610802061315,苍穷幕落太刀
1262.29600,1,25,16777215,Fri May 15 23:47:17 2020,0,348934ff,32723678043045893,完结撒花
155.81200,1,25,8700107,Fri May 15 23:48:55 2020,0,bbc80b4e,32723729129144323,记得前几集看到过里希特的腹肌耶嘿嘿嘿
647.50600,1,25,15138834,Fri May 15 23:49:49 2020,0,4f2c9175,32723757446463493,终于知道为什么分不高了
1068.03400,1,25,16777215,Fri May 15 23:50:31 2020,0,5bbd182e,32723779962535939,亲一下就好了
563.83400,1,25,16707842,Fri May 15 23:56:31 2020,0,bbc80b4e,32723968236453893,哈哈哈哈
1171.55100,1,25,16777215,Sat May 16 00:03:44 2020,0,902745f7,32724195531554819,？/////
1220.00700,5,25,16707842,Sat May 16 00:08:45 2020,0,765e4349,32724353456537605,各位就不要惊讶了，天降之物也是差不多的
716.33300,5,25,16777215,Sat May 16 00:10:38 2020,0,df3ca104,32724412695314439,都打晕不行嘛？
33.70600,1,25,16777215,Sat May 16 00:16:04 2020,0,86b48a34,32724583685554179,たわごと日本アニメ
1200.47000,1,25,16777215,Sat May 16 00:20:41 2020,0,c735543a,32724728900222983,裤子跳了一下
1137.23400,1,25,16777215,Sat May 16 00:22:08 2020,0,2fcbc190,32724774220726279,后期正品刀七位数起步，仿制品才三四位数而已
1252.15700,1,25,16777215,Sat May 16 00:25:19 2020,0,c08b0bc,32724874511253511,流弊
902.01500,1,25,16777215,Sat May 16 00:25:35 2020,0,1be66b59,32724882991087619,???
296.38100,1,25,16777215,Sat May 16 00:28:41 2020,0,ae4ebd89,32724980264861699,活的秒数
116.44200,1,25,16777215,Sat May 16 00:32:04 2020,0,1ca8dd50,32725086764531715,xswl
1168.97300,5,25,16707842,Sat May 16 00:45:20 2020,0,b8d4df7f,32725504218890245,自动变大
1173.86500,1,25,16777215,Sat May 16 00:51:24 2020,0,b796cf,32725694888804357,？？？！
1176.04400,1,25,16777215,Sat May 16 01:06:21 2020,0,b813c424,32726165410545667,？这神马
1220.58300,1,25,16777215,Sat May 16 01:06:49 2020,0,b813c424,32726179967926277,人类迷惑操作
232.28600,1,25,16777215,Sat May 16 01:09:41 2020,0,35bd9df,32726270233018435,机坠王
1186.41600,1,25,16777215,Sat May 16 01:15:40 2020,0,a25ca495,32726458371145735,饿饿饿
922.51800,1,25,16777215,Sat May 16 01:17:47 2020,0,35bd9df,32726524820455427,大——叔——
87.85100,1,25,16777215,Sat May 16 01:26:08 2020,0,dc62ff33,32726787432120327,真就白给
546.20000,1,25,16777215,Sat May 16 01:28:37 2020,0,9d3ca5a7,32726865871372291,奇怪的后宫又增加了.....
651.50300,1,25,16777215,Sat May 16 01:30:45 2020,0,dc62ff33,32726932882194437,安装核弹，nbnb
1229.04700,1,25,16707842,Sat May 16 01:36:14 2020,0,dc62ff33,32727105536000007,不愧是水无月老师啊
1260.81500,1,25,16777215,Sat May 16 01:39:56 2020,0,92352573,32727221433008131,就这
617.90400,1,25,15138834,Sat May 16 01:44:14 2020,0,df9dd0c0,32727356939436039,行为指导：迪达拉
1178.33400,5,25,16777215,Sat May 16 02:29:12 2020,0,d08bb6f3,32728771528228869,？2333333
92.17800,5,25,16707842,Sat May 16 03:10:17 2020,0,2bfbf041,32730063796436999,神说要有光
1246.88800,1,25,16777215,Sat May 16 03:15:28 2020,0,e06f2a04,32730227031932931,这特么是啥？？！
1175.06500,1,25,16777215,Sat May 16 03:23:38 2020,0,5bb33a3,32730483943538695,？？。
1184.52200,1,25,15138834,Sat May 16 03:24:27 2020,0,466398c4,32730509721206791,谁都不服，只服水无月老师
42.51300,1,25,16777215,Sat May 16 03:29:25 2020,0,c3e9689f,32730665563193351,嗯，不杀军队
116.23800,1,25,16777215,Sat May 16 03:29:30 2020,0,1955f3d9,32730668387532807,白了少年头
190.26000,1,25,16777215,Sat May 16 03:29:59 2020,0,1955f3d9,32730683533164551,直接跳过
24.63000,1,25,16777215,Sat May 16 03:56:14 2020,0,809b0982,32731509149925381,突然感觉很像终结的炽天使
65.01000,1,25,16777215,Sat May 16 03:57:55 2020,0,809b0982,32731562083090435,优酱！你的头发！（来自米迦）
663.61600,1,25,16777215,Sat May 16 06:06:43 2020,0,d00b2714,32735614128881669,离人：是不是玩不起
1178.11600,1,25,16707842,Sat May 16 06:15:25 2020,0,d00b2714,32735887418720263,！？！？？
707.60200,1,25,41194,Sat May 16 06:55:59 2020,0,11515574,32737163645288453,一看就是在骗人毁心境
120.92500,1,25,16777215,Sat May 16 07:04:04 2020,0,d0846465,32737417839509511,金色传说
125.88500,1,25,16777215,Sat May 16 07:04:24 2020,0,d0846465,32737428514013191,巴啦啦能量！！！
471.56300,1,25,16777215,Sat May 16 07:08:56 2020,0,d0846465,32737571197419527,口吐莲花
792.62200,1,25,16777215,Sat May 16 07:21:31 2020,0,8f018f20,32737967114027011,需要个袁隆平
1004.05800,1,25,16777215,Sat May 16 07:28:51 2020,0,e6357c3f,32738197884108805,回来走剧情啊
