弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
835.83800,1,25,16777215,Thu Jun 18 22:49:07 2020,0,14330c53,34261996479709187,你子弹不是会拐弯吗
542.50400,1,25,16777215,Thu Jun 18 22:50:47 2020,0,7064d31b,34262049383514119,AD在装弹药吗？
281.40000,1,25,15138834,Thu Jun 18 22:51:35 2020,0,653838d5,34262074448674821,太燃了
328.40000,1,25,16777215,Thu Jun 18 22:51:41 2020,0,cb604f7d,34262077172875267,还是分太高了
266.83900,1,25,16777215,Thu Jun 18 22:51:06 2020,0,653838d5,34262059191894023,少儿频道频道都不敢这么演。
329.97500,1,25,16777215,Thu Jun 18 22:51:12 2020,0,1cf1915,34262062246920199,最美不过夕阳红～
1259.37300,1,25,16777215,Thu Jun 18 22:53:06 2020,0,a70caf9d,34262121885204487,给个面子
384.99900,1,25,15138834,Thu Jun 18 22:53:38 2020,0,653838d5,34262138666614791,不，你误会了。他对谁都这样。
414.53000,1,25,16777215,Thu Jun 18 22:54:06 2020,0,cf67b609,34262153361883143,子弹怎么、、、、
319.00900,1,25,16777215,Thu Jun 18 22:55:41 2020,0,f08ae981,34262203431387139,这枪就真的只瞄着刀打呗
1020.21600,1,25,16777215,Thu Jun 18 22:55:45 2020,0,e9bfa39,34262205297852423,不喜欢看的滚出去！
851.64100,1,25,16777215,Thu Jun 18 22:55:57 2020,0,7064d31b,34262211455614983,怎么突然要换子弹了。。
1170.41400,1,25,16777215,Thu Jun 18 22:59:59 2020,0,1873cff0,34262338712371205,西格玛开Q？
600.79400,1,25,16777215,Thu Jun 18 23:00:03 2020,0,d7768787,34262340564156421,杰伊尔不就只剩一根棍儿了，
960.96000,1,25,16777215,Thu Jun 18 23:00:31 2020,0,659e6df,34262355109478403,萨斯给，那鲁多
226.49000,1,25,16777215,Thu Jun 18 23:02:29 2020,0,4b8768f6,34262417176264709,这什么鬼BGM
0.97700,5,25,6830715,Thu Jun 18 23:02:53 2020,0,7bd80ec4,34262429648027655,赵熊出来挨打
651.30300,1,25,16707842,Thu Jun 18 23:03:28 2020,0,f08ae981,34262447838199813,这战局反转的有点快吧
75.88000,1,25,16777215,Thu Jun 18 23:04:32 2020,0,90ad56f6,34262481840373765,八男跑错片场了吧
625.25600,1,25,16777215,Thu Jun 18 23:04:44 2020,0,9b7e5c7c,34262488180064261,他还一只手，好几万呢
333.52300,1,25,16777215,Thu Jun 18 23:05:11 2020,0,ecd33533,34262502032277511,绿豆掉地上的声音
722.59500,1,25,15772458,Thu Jun 18 23:05:12 2020,0,f08ae981,34262502658801671,点数就这么没面子的嘛
200.33300,1,25,16707842,Thu Jun 18 23:06:39 2020,0,89fb40e5,34262547968819207,你们这有伤害吗
1048.53700,1,25,14811775,Thu Jun 18 23:06:50 2020,0,12fd4c9e,34262553948323847,无人区
122.02500,1,25,16777215,Thu Jun 18 23:07:10 2020,0,fadc4af8,34262564281516035,你们都太搞笑了
12.07900,1,25,16777215,Thu Jun 18 23:07:17 2020,0,ed4b1e3,34262568057438215,你脸红个泡泡茶壶
1088.63200,1,25,16777215,Thu Jun 18 23:07:41 2020,0,68415df2,34262580911931397,哈哈哈哈哈
1090.99200,1,25,16777215,Thu Jun 18 23:07:47 2020,0,68415df2,34262583641899011,太好看了
865.57500,1,25,15772458,Thu Jun 18 23:07:59 2020,0,f08ae981,34262590220140549,燕双鹰即视感
863.98000,1,25,16777215,Thu Jun 18 23:09:04 2020,0,2c8b39da,34262624099631107,xswl
440.90200,5,18,16707842,Thu Jun 18 23:09:19 2020,0,9dc3a067,34262632344059907,师傅别念了
1265.01600,1,25,16777215,Thu Jun 18 23:10:15 2020,0,499e5820,34262661556338691,分太高了
25.91900,1,25,16777215,Thu Jun 18 23:10:28 2020,0,1a9b46d8,34262668190679047,挖矿
533.70200,5,18,16707842,Thu Jun 18 23:10:56 2020,0,9dc3a067,34262682916356099,还自信不？
578.04200,5,18,16707842,Thu Jun 18 23:11:44 2020,0,9dc3a067,34262708330692611,邪王真眼？
882.11400,1,25,16777215,Thu Jun 18 23:13:33 2020,0,cb604f7d,34262765278855171,分太高了
561.18600,1,25,16777215,Thu Jun 18 23:13:35 2020,0,5d618642,34262766083637251,绿的力量
908.81700,1,25,16777215,Thu Jun 18 23:14:00 2020,0,cb604f7d,34262779295170567,这是个信念都世界
232.90000,1,25,16777215,Thu Jun 18 23:15:01 2020,0,801bab9d,34262811587117063,这bgm。。。
262.74100,1,25,16777215,Thu Jun 18 23:15:49 2020,0,801bab9d,34262836449378311,这重力子弹怎么飞进去打到？
1247.14300,1,25,16777215,Thu Jun 18 23:18:10 2020,0,557e1167,34262910303731719,知道谁是男主了吧
12.66100,1,25,16777215,Thu Jun 18 23:18:42 2020,0,9e49a68,34262927178465287,还在更啊
595.65800,1,25,16777215,Thu Jun 18 23:19:07 2020,0,10ee5450,34262940253683717,信念哥！
56.02200,1,25,16777215,Thu Jun 18 23:20:53 2020,0,c0b6a0b3,34262995861766149,技安胖虎
674.35100,1,25,16777215,Thu Jun 18 23:20:25 2020,0,10ee5450,34262981517246471,还在手术！！！
687.99700,1,25,16777215,Thu Jun 18 23:21:56 2020,0,309770ef,34263029230075907,一刻嗖
822.04200,1,25,16777215,Thu Jun 18 23:22:08 2020,0,10ee5450,34263035481686021,信念不够！
875.88200,1,25,16777215,Thu Jun 18 23:23:02 2020,0,10ee5450,34263063711973379,老信念了！
1240.64200,5,18,16707842,Thu Jun 18 23:22:51 2020,0,9dc3a067,34263058021351427,还自信不？
233.31400,1,25,16707842,Thu Jun 18 23:25:48 2020,0,b9c81736,34263150619000835,还有看凯普的老妖怪
815.77000,5,25,14811775,Thu Jun 18 23:30:42 2020,0,98e84b,34263304732409859,真就奥斯卡呗
1056.11000,1,25,16777215,Thu Jun 18 23:31:02 2020,0,598c234c,34263315434700805,您就是谛听？地里听？
