弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
30.34200,1,25,16777215,Thu Apr 30 04:06:49 2020,0,bf8b565e,32007066272923651,世界级名画。
201.74200,1,25,16777215,Thu Apr 30 05:19:11 2020,0,ac250d36,32009342760255495,。。。。
519.95300,1,25,16777215,Thu Apr 30 06:07:57 2020,0,e0b85804,32010877103243269,越穷越生啊
717.98500,1,25,16777215,Thu Apr 30 06:34:37 2020,0,f1aae4c5,32011715649470469,所以说，你们把核力量ban了？
322.91100,1,25,16777215,Thu Apr 30 06:42:07 2020,0,8f5e5c5e,32011951799795717,不愧是你
457.13900,1,25,16777215,Thu Apr 30 06:52:57 2020,0,3d869a07,32012292472176643,鸡坠王鸡坠王
934.00800,1,25,16777215,Thu Apr 30 07:02:35 2020,0,3d869a07,32012595712491527,鸡坠王
198.70600,1,25,16777215,Thu Apr 30 07:15:36 2020,0,40d2b61c,32013005287325701,洗屋先生瞩目
262.71700,1,25,16777215,Thu Apr 30 07:26:35 2020,0,da3df515,32013350442893319,好自然
412.25400,1,25,16777215,Thu Apr 30 07:36:41 2020,0,e8212d68,32013668356980739,牛批
262.00100,1,25,16777215,Thu Apr 30 08:23:36 2020,0,f5a2641,32015143998062597,真正的自然融入
302.92100,1,25,16777215,Thu Apr 30 08:24:22 2020,0,f5a2641,32015168307200005,真正的天才
622.24400,1,25,16777215,Thu Apr 30 08:28:00 2020,0,18e687b7,32015282517049349,女生的内衣前后都可以解吗？？？
1.09200,1,25,52480,Thu Apr 30 08:28:07 2020,0,3946913e,32015286469132291,车车好快的车车
206.86500,1,25,16777215,Thu Apr 30 08:47:13 2020,0,1f803a9e,32015886925168643,脑洞大开哈！
271.00900,1,25,16777215,Thu Apr 30 08:47:53 2020,0,c1cbb66c,32015907965370373,流批
307.98200,1,25,16777215,Thu Apr 30 08:48:14 2020,0,1f803a9e,32015919316729863,表面装正经内心慌的一匹。
413.99900,1,25,16777215,Thu Apr 30 08:54:53 2020,0,68f328b8,32016128312606725,さすが君です
288.11100,1,25,16777215,Thu Apr 30 09:15:54 2020,0,f631864a,32016789362704387,噗～～～～
383.65900,1,25,16777215,Thu Apr 30 09:21:48 2020,0,f631864a,32016975069708291,激动啥，这水也不能直接喝啊。。
1130.17000,1,25,16777215,Thu Apr 30 09:25:21 2020,0,c1cbb66c,32017086686429189,512g？
597.83600,1,25,16777215,Thu Apr 30 09:32:13 2020,0,e38acabc,32017302562013189,先洗脑再利用，妙啊
