弹幕出现时间,弹幕格式,弹幕字体,弹幕颜色,弹幕时间戳,弹幕池,用户ID,rowID,弹幕信息
891.07700,1,25,16777215,Thu Jun 25 01:46:52 2020,0,38f33460,34539378849611779,这个动作不对，应该按住两条腿，往外
1051.51900,1,25,16777215,Thu Jun 25 01:48:05 2020,0,7732a4a4,34539417147277317,记笔记！！！
1064.94000,1,25,16777215,Thu Jun 25 01:48:22 2020,0,7732a4a4,34539426066989061,好刺鸡
1022.64000,1,25,16777215,Thu Jun 25 01:48:22 2020,0,b1ea3b81,34539426406203397,啊这…
940.78600,1,25,16777215,Thu Jun 25 01:48:23 2020,0,b8dfd518,34539426816720901,真的？
413.13200,1,25,16777215,Thu Jun 25 01:48:27 2020,0,a5f871af,34539428835229701,还不如奥特曼故事严谨
896.85800,1,25,16777215,Thu Jun 25 01:48:31 2020,0,773cf41,34539430810746887,两个男真的的正直的有点过了
1005.01600,1,25,16777215,Thu Jun 25 01:48:38 2020,0,e40fd598,34539434890756099,配对
1243.82900,1,25,16777215,Thu Jun 25 01:49:08 2020,0,53fb0c3d,34539450238238725,无人生还
621.20100,1,25,16777215,Thu Jun 25 01:49:14 2020,0,5605df8e,34539453309517829,出现了，瞬移
320.61500,1,25,16777215,Thu Jun 25 01:49:24 2020,0,458f8084,34539458919923719,真草
25.25500,1,25,16777215,Thu Jun 25 01:49:30 2020,0,eab6b257,34539461867470853,完結散花
1022.62900,1,25,16777215,Thu Jun 25 01:49:52 2020,0,bc55a10d,34539473728962567,水啊
1175.86200,1,25,16777215,Thu Jun 25 01:49:05 2020,0,70876466,34539448782290951,手放那里了啊，佩雷
25.94200,5,25,16646914,Thu Jun 25 01:50:13 2020,0,741fc3ac,34539484216819717,害怕
1091.08000,1,25,16777215,Thu Jun 25 01:50:15 2020,0,c8475f7b,34539485396467717,军曹搂着曹长呢
1071.33200,1,25,16777215,Thu Jun 25 01:50:22 2020,0,38f33460,34539489168195589,这番，感觉要没了
1066.59900,1,25,16777215,Thu Jun 25 01:50:22 2020,0,46d938a1,34539489438203909,车车车车好好快快的车车
